,stationid_o,stationid_d,Eudistance
426,6,2,6588.75377058
427,6,3,8705.21111815
428,6,4,5411.32930629
429,6,5,4009.81144727
430,6,6,0.0
431,6,7,6875.67016657
432,6,8,5504.1901601
433,6,9,9359.23934831
434,6,10,9866.55271835
435,6,11,3252.52783689
436,6,12,3224.53307766
437,6,13,8119.64206881
438,6,14,13424.49646605
439,6,15,1126.73272278
440,6,16,948.92216369
441,6,17,10623.92508042
442,6,18,2787.2612752
443,6,19,4574.25584982
444,6,20,7578.36900946
445,6,21,2545.83000456
446,6,22,12120.87396528
447,6,23,7865.26730357
448,6,24,9455.13978984
449,6,25,13602.14599388
450,6,26,9931.30024834
451,6,27,15429.13936214
452,6,28,15786.28053783
453,6,29,7807.37801906
454,6,30,10959.32505813
455,6,31,7475.04882092
456,6,32,8381.55480539
457,6,33,9129.48691157
458,6,34,7562.22144579
459,6,35,12754.19843084
460,6,36,7968.46978114
461,6,37,14970.21740742
462,6,38,13579.86723281
463,6,39,12387.58955417
464,6,40,16776.82001467
465,6,41,17739.21177833
466,6,42,14579.41841971
467,6,43,7947.60809431
468,6,44,8489.59241837
469,6,45,8019.01341707
470,6,46,11392.36560154
471,6,47,7816.80914184
472,6,48,8111.80813333
473,6,49,13703.16181622
474,6,50,10503.1844608
475,6,51,4770.68963267
476,6,52,2898.34187997
477,6,53,15738.616099
478,6,54,10801.86975078
479,6,55,8917.91623839
480,6,56,11255.49537393
481,6,57,2980.18021804
482,6,58,3732.4226516
483,6,59,3522.59308762
484,6,60,12350.25228611
485,6,61,4101.07660769
486,6,62,9896.86365763
487,6,63,10149.90800743
488,6,64,5837.97827762
489,6,65,5719.3619749
490,6,66,2625.21788559
491,6,67,14718.86788677
492,6,68,4887.98330766
493,6,69,11678.33540223
494,6,70,9034.54660412
495,6,71,13617.6893279
496,6,72,5715.86846575
497,6,73,3862.72490652
498,6,74,6623.41854315
499,6,75,15635.16943372
500,6,76,5392.33973078
501,6,77,11773.61989387
502,6,78,11637.4839983
503,6,79,9996.32024759
504,6,80,6691.57311359
505,6,81,3959.79448004
506,6,82,12668.8225086
507,6,83,16851.51809914
508,6,84,11889.93150246
509,6,85,11298.74221813
510,7,1,3893.19000276
511,7,2,12119.48122849
512,7,3,14540.06638111
513,7,4,1513.66906802
514,7,5,2868.79550953
515,7,6,6875.67016657
516,7,7,0.0
517,7,8,11042.58114137
518,7,9,2889.77755211
519,7,10,15812.49750639
520,7,11,3937.52856834
521,7,12,9206.22318298
522,7,13,1462.79160897
523,7,14,19445.42487602
524,7,15,7547.16451695
525,7,16,6245.45731708
526,7,17,16590.88232927
527,7,18,4769.32168496
528,7,19,10363.39553563
529,7,20,13246.128414
530,7,21,8389.43890518
531,7,22,18181.74007128
532,7,23,14347.91920043
533,7,24,16245.7103177
534,7,25,16190.76062709
535,7,26,13690.62035085
536,7,27,21411.96329679
537,7,28,18270.71036117
538,7,29,14654.50411805
539,7,30,17599.8932222
540,7,31,14109.47344321
541,7,32,13132.41015991
542,7,33,13207.17043819
543,7,34,13705.24101235
544,7,35,19129.67832929
545,7,36,14844.1267031
546,7,37,17327.29951542
547,7,38,19798.5624432
548,7,39,15379.32888164
549,7,40,22823.00375567
550,7,41,23677.26140969
551,7,42,20563.17557594
552,7,43,14276.65523576
553,7,44,15349.67056925
554,7,45,13349.02317735
555,7,46,14839.37660594
556,7,47,14600.06554616
557,7,48,7942.57147901
558,7,49,17501.74707158
559,7,50,12646.9371532
560,7,51,5625.66385625
561,7,52,7180.22630742
562,7,53,20006.88559244
563,7,54,13263.51463445
564,7,55,9042.69821768
565,7,56,14082.24542794
566,7,57,9465.62472156
567,7,58,6818.03626108
568,7,59,10246.42647543
569,7,60,16039.11829773
570,7,61,10940.82235791
571,7,62,11034.93114176
572,7,63,11839.47604052
573,7,64,6013.70778205
574,7,65,12540.71489883
575,7,66,7700.85023034
576,7,67,18796.43993643
577,7,68,11763.54982334
578,7,69,18035.18916585
579,7,70,15751.18755046
580,7,71,18213.9269518
581,7,72,12577.52878009
582,7,73,10697.95899081
583,7,74,13451.44817496
584,7,75,19329.19298656
585,7,76,11517.98125665
586,7,77,17349.07625338
587,7,78,16772.86338903
588,7,79,16669.47101175
589,7,80,12356.42648366
590,7,81,10567.96141722
591,7,82,17536.87261657
592,7,83,20229.50606963
593,7,84,17715.84161133
594,7,85,17832.24530229
595,8,1,14863.12099021
596,8,2,1114.63068355
597,8,3,3497.48549717
598,8,4,9560.18097152
599,8,5,8447.34675414
600,8,6,5504.1901601
601,8,7,11042.58114137
602,8,8,0.0
603,8,9,13876.92118184
604,8,10,4772.54135116
605,8,11,8371.2974179
606,8,12,2283.32010427
607,8,13,12481.61732008
608,8,14,8403.18634707
609,8,15,4379.38446227
610,8,16,6443.66761151
611,8,17,5550.09327992
612,8,18,8161.27944525
613,8,19,958.7670727
614,8,20,2214.03044323
615,8,21,2998.94371107
616,8,22,7146.22222436
617,8,23,3921.77481507
618,8,24,8792.32773177
619,8,25,9030.39067857
620,8,26,5005.88099516
621,8,27,16329.34127964
622,8,28,11103.39597798
623,8,29,5708.26711836
624,8,30,10753.65537402
625,8,31,4147.54501235
626,8,32,3008.65728006
627,8,33,4096.44701398
628,8,34,2837.01959573
629,8,35,13105.2755203
630,8,36,6524.09836438
631,8,37,10424.27452304
632,8,38,14199.42959379
633,8,39,7676.9277066
634,8,40,17447.00569217
635,8,41,18535.65749637
636,8,42,15558.34378013
637,8,43,3579.72812795
638,8,44,7393.45991371
639,8,45,2519.19243793
640,8,46,6492.97846459
641,8,47,5165.34125581
642,8,48,7408.16852323
643,8,49,8455.40610585
644,8,50,6770.90800143
645,8,51,6046.793147
646,8,52,3862.42210042
647,8,53,10293.34226182
648,8,54,6733.1155074
649,8,55,7548.32862919
650,8,56,6813.2887901
651,8,57,2849.79463887
652,8,58,4386.82532084
653,8,59,3213.53761177
654,8,60,7225.6742496
655,8,61,3863.94560107
656,8,62,7231.98850727
657,8,63,6912.29888367
658,8,64,6523.06373092
659,8,65,6017.06332684
660,8,66,3406.16535246
661,8,67,9338.98262971
662,8,68,4719.83762101
663,8,69,7148.76923266
664,8,70,5768.55769974
665,8,71,8135.51627717
666,8,72,4628.78940152
667,8,73,5186.16307701
668,8,74,4705.79367062
669,8,75,10363.02167865
670,8,76,8014.92746236
671,8,77,6407.37019616
672,8,78,6140.69973719
673,8,79,6420.71907625
674,8,80,9566.47284355
675,8,81,6234.96263796
676,8,82,7165.96711975
677,8,83,11668.17025107
678,8,84,6686.95487876
679,8,85,7176.55801174
680,9,1,1003.53270725
681,9,2,14964.79380289
682,9,3,17371.56972819
683,9,4,4320.53573485
684,9,5,5500.18311022
685,9,6,9359.23934831
686,9,7,2889.77755211
687,9,8,13876.92118184
688,9,9,0.0
689,9,10,18636.5755748
690,9,11,6157.41738547
691,9,12,11958.12764575
692,9,13,1428.16787453
693,9,14,22271.45793121
694,9,15,10167.26234481
695,9,16,8596.98849976
696,9,17,19415.36699229
697,9,18,6855.24000238
698,9,19,13162.65353012
699,9,20,16087.38338166
700,9,21,11136.23656105
701,9,22,20998.33500489
702,9,23,17057.84741634
703,9,24,18455.4343186
704,9,25,18937.99708352
705,9,26,16561.16970618
706,9,27,22950.42340544
707,9,28,20979.67266235
708,9,29,17159.09568217
709,9,30,19643.89214489
710,9,31,16764.65111185
711,9,32,16020.26745293
712,9,33,16091.3467843
713,9,34,16488.17617485
714,9,35,20952.423075
715,9,36,17252.42257865
716,9,37,20029.81111971
717,9,38,21507.88337103
718,9,39,18180.25974738
719,9,40,24378.47277208
720,9,41,25154.83946858
721,9,42,22116.66422569
722,9,43,17026.23137108
723,9,44,17680.72204901
724,9,45,16216.60300482
725,9,46,17683.63794477
726,9,47,17172.56073416
727,9,48,10554.34158617
728,9,49,20353.68717976
729,9,50,15398.41280643
730,9,51,8501.15574533
731,9,52,10018.94155343
732,9,53,22877.95340199
733,9,54,16038.91133405
734,9,55,11633.48088629
735,9,56,16882.50922935
736,9,57,12130.10156592
737,9,58,9700.67209751
738,9,59,12841.65301912
739,9,60,18891.6638905
740,9,61,13459.89742327
741,9,62,13697.63476919
742,9,63,14554.08220646
743,9,64,8818.61039111
744,9,65,14835.07047757
745,9,66,10501.44706685
746,9,67,21660.61977335
747,9,68,14197.58127254
748,9,69,20793.69408728
749,9,70,18370.23119183
750,9,71,21100.40093287
751,9,72,15060.84260674
752,9,73,13040.26619116
753,9,74,15982.1410751
754,9,75,22164.20572665
755,9,76,13415.72677978
756,9,77,20215.15218897
757,9,78,19658.51258308
758,9,79,19313.9398711
759,9,80,14007.95363921
760,9,81,12744.05162321
761,9,82,20426.64446766
762,9,83,23030.30069768
763,9,84,20561.01837887
764,9,85,20538.15304795
765,10,1,19618.27338124
766,10,2,3728.04971337
767,10,3,1285.55405484
768,10,4,14325.03870761
769,10,5,13177.71598289
770,10,6,9866.55271835
771,10,7,15812.49750639
772,10,8,4772.54135116
773,10,9,18636.5755748
774,10,10,0.0
775,10,11,12966.89886059
776,10,12,6769.93602403
777,10,13,17247.51162319
778,10,14,3634.88307404
779,10,15,8802.41859859
780,10,16,10810.18731979
781,10,17,778.79374879
782,10,18,12640.09045479
783,10,19,5488.50938782
784,10,20,2602.283264
785,10,21,7580.17438871
786,10,22,2375.84767683
787,10,23,2765.57827428
788,10,24,8307.2207744
789,10,25,9069.96332601
790,10,26,5669.07539551
791,10,27,15911.50100522
792,10,28,10569.96009987
793,10,29,5239.35040346
794,10,30,10167.00117498
795,10,31,3592.69661872
796,10,32,3848.47813535
797,10,33,5055.90890122
798,10,34,2330.61436942
799,10,35,12590.22416127
800,10,36,6240.65935482
801,10,37,10253.56505295
802,10,38,13769.68730184
803,10,39,7773.44304428
804,10,40,16731.27366812
805,10,41,17845.11101978
806,10,42,15284.67243745
807,10,43,2259.15916815
808,10,44,7024.61801225
809,10,45,2826.76670489
810,10,46,6554.99630042
811,10,47,4468.96898859
812,10,48,11348.66450637
813,10,49,6933.63303035
814,10,50,8635.31378898
815,10,51,10716.30497783
816,10,52,8632.85440808
817,10,53,7538.36928982
818,10,54,8180.68331259
819,10,55,11136.90003782
820,10,56,7667.65981999
821,10,57,6895.30952874
822,10,58,9125.11779722
823,10,59,6615.10149845
824,10,60,6437.00558122
825,10,61,6609.63279517
826,10,62,10016.2693296
827,10,63,9267.41303375
828,10,64,11039.3746503
829,10,65,7555.17113533
830,10,66,8138.20716661
831,10,67,7090.2425883
832,10,68,6766.73072778
833,10,69,2724.87263082
834,10,70,3800.68026946
835,10,71,5365.78697926
836,10,72,6005.30936168
837,10,73,7915.20692522
838,10,74,5228.53991686
839,10,75,8420.53515817
840,10,76,10355.31339139
841,10,77,2184.95201285
842,10,78,2993.89814852
843,10,79,3610.5779074
844,10,80,11707.68640976
845,10,81,8981.27716248
846,10,82,4193.82437125
847,10,83,9860.47154572
848,10,84,2032.25639334
849,10,85,3277.45865351
850,11,1,7034.88900132
851,11,2,9485.53218854
852,11,3,11756.92037431
853,11,4,2703.34426238
854,11,5,1474.65113886
855,11,6,3252.52783689
856,11,7,3937.52856834
857,11,8,8371.2974179
858,11,9,6157.41738547
859,11,10,12966.89886059
860,11,11,0.0
861,11,12,6200.74843875
862,11,13,5001.34841085
863,11,14,16568.16262962
864,11,15,4194.91428224
865,11,16,2441.2277105
866,11,17,13736.63618537
867,11,18,860.87301553
868,11,19,7519.74600204
869,11,20,10551.96473852
870,11,21,5403.25886318
871,11,22,15269.64647167
872,11,23,11096.38585959
873,11,24,12365.70969956
874,11,25,15396.84623913
875,11,26,12149.34413
876,11,27,17536.46050415
877,11,28,17579.77474116
878,11,29,11012.89077811
879,11,30,13672.52602748
880,11,31,10725.75623819
881,11,32,10993.30160518
882,11,33,11465.16213446
883,11,34,10703.57608398
884,11,35,15196.25362904
885,11,36,11095.54790261
886,11,37,16692.05054812
887,11,38,15881.19845526
888,11,39,14331.99483509
889,11,40,18938.85550631
890,11,41,19816.6292743
891,11,42,16685.09570327
892,11,43,11144.96689017
893,11,44,11537.79031544
894,11,45,10867.06334262
895,11,46,13513.18431765
896,11,47,11057.25641332
897,11,48,8316.35944262
898,11,49,16025.5054563
899,11,50,11996.83068728
900,11,51,4923.40410772
901,11,52,4813.1244187
902,11,53,18281.61922223
903,11,54,12455.81485405
904,11,55,9343.09456521
905,11,56,13093.08835581
906,11,57,6167.95533733
907,11,58,5039.67112631
908,11,59,6774.12964104
909,11,60,14599.94192093
910,11,61,7330.34602817
911,11,62,10882.11936138
912,11,63,11412.60565296
913,11,64,5874.95296906
914,11,65,8699.76349467
915,11,66,5020.80973591
916,11,67,17172.44402514
917,11,68,8041.40144013
918,11,69,14896.82915267
919,11,70,12284.98453546
920,11,71,16265.31741796
921,11,72,8912.33830377
922,11,73,6888.32513525
923,11,74,9848.26280885
924,11,75,17943.3520346
925,11,76,7585.37705196
926,11,77,14767.39520833
927,11,78,14469.30629521
928,11,79,13248.67729256
929,11,80,8484.09855626
930,11,81,6662.27027338
931,11,82,15410.90668589
932,11,83,19044.32173955
933,11,84,14967.62837002
934,11,85,14544.4624107
935,12,1,12923.25622049
936,12,2,3364.67644867
937,12,3,5556.81866301
938,12,4,7695.25017158
939,12,5,6462.14389966
940,12,6,3224.53307766
941,12,7,9206.22318298
942,12,8,2283.32010427
943,12,9,11958.12764575
944,12,10,6769.93602403
945,12,11,6200.74843875
946,12,12,0.0
947,12,13,10602.05075278
948,12,14,10384.58263674
949,12,15,2103.73363817
950,12,16,4167.98686527
951,12,17,7542.46305911
952,12,18,5922.97044311
953,12,19,1351.08993972
954,12,20,4376.13710495
955,12,21,822.17239474
956,12,22,9092.15995978
957,12,23,5155.83198182
958,12,24,8559.57289264
959,12,25,10876.47439096
960,12,26,6987.20447491
961,12,27,15633.4055601
962,12,28,13019.16649544
963,12,29,5989.23273746
964,12,30,10395.80313967
965,12,31,5008.10760488
966,12,32,5223.70085209
967,12,33,6124.39349971
968,12,34,4541.32444024
969,12,35,12575.70389816
970,12,36,6528.1541722
971,12,37,12269.88605642
972,12,38,13582.02612218
973,12,39,9578.7384388
974,12,40,16859.19712938
975,12,41,17909.334699
976,12,42,14819.15801372
977,12,43,5072.41865111
978,12,44,7286.39974772
979,12,45,4794.66904787
980,12,46,8479.3952139
981,12,47,5708.30163951
982,12,48,7313.57552921
983,12,49,10629.42637361
984,12,50,8149.43589308
985,12,51,4939.2763006
986,12,52,2292.80250881
987,12,53,12558.88518293
988,12,54,8286.76345444
989,12,55,7776.14930194
990,12,56,8564.42025882
991,12,57,950.69561259
992,12,58,3207.19353261
993,12,59,1861.06153782
994,12,60,9333.94368504
995,12,61,2793.07817209
996,12,62,8079.67915318
997,12,63,8038.89415299
998,12,64,5725.80080748
999,12,65,5137.16238901
1000,12,66,1596.53048411
1001,12,67,11576.03471211
1002,12,68,3850.34304898
1003,12,69,8837.05286536
1004,12,70,6698.98312738
1005,12,71,10414.15353368
1006,12,72,4230.16433474
1007,12,73,3728.37786347
1008,12,74,4784.0898402
1009,12,75,12553.01676036
1010,12,76,6423.43970131
1011,12,77,8588.66415582
1012,12,78,8413.05970853
1013,12,79,7553.00427328
1014,12,80,7969.50475694
1015,12,81,4598.50524486
1016,12,82,9449.1160231
1017,12,83,13820.32289139
1018,12,84,8766.88058106
1019,12,85,8635.25411923
1020,13,1,2431.66511022
1021,13,2,13564.07299188
1022,13,3,15978.44625126
1023,13,4,2922.56243858
1024,13,5,4173.90056666
1025,13,6,8119.64206881
1026,13,7,1462.79160897
1027,13,8,12481.61732008
1028,13,9,1428.16787453
1029,13,10,17247.51162319
1030,13,11,5001.34841085
1031,13,12,10602.05075278
1032,13,13,0.0
1033,13,14,20881.84133643
1034,13,15,8869.24998139
1035,13,16,7411.48758108
1036,13,17,18026.20980655
1037,13,18,5766.45769216
1038,13,19,11784.57903004
1039,13,20,14688.97033706
1040,13,21,9781.76250229
1041,13,22,19613.50682691
1042,13,23,15725.44593726
1043,13,24,17365.42197457
1044,13,25,17562.40666549
1045,13,26,15137.50766234
1046,13,27,22191.64318237
1047,13,28,19620.67975199
1048,13,29,15926.06268079
1049,13,30,18635.30649672
1050,13,31,15458.73079702
1051,13,32,14595.10679462
1052,13,33,14663.77009643
1053,13,34,15119.50048528
1054,13,35,20052.64333246
1055,13,36,16065.64005234
1056,13,37,18673.20567348
1057,13,38,20663.89462686
1058,13,39,16782.74298424
1059,13,40,23613.44820368
1060,13,41,24428.82171364
1061,13,42,21349.26301461
1062,13,43,15674.31673487
1063,13,44,16531.47244015
1064,13,45,14804.05895827
1065,13,46,16269.3300524
1066,13,47,15906.89241313
1067,13,48,9226.04981676
1068,13,49,18936.77921083
1069,13,50,14019.71704936
1070,13,51,7075.30037387
