,stationid_o,stationid_d,Eudistance
418,3,101,8589.75860387
419,3,102,10337.07972592
420,3,103,5627.41213495
421,3,104,17556.04519226
422,3,105,5402.21629423
423,3,106,9966.54808506
424,3,107,7940.1764789
425,3,108,11871.75267309
426,3,109,20705.65906879
427,3,110,8758.31779498
428,3,111,6507.9710714
429,3,112,14274.19347547
430,3,113,15443.02357552
431,3,114,12745.50787556
432,3,115,16128.42689981
433,3,116,21651.95140686
434,3,117,7341.18422989
435,3,118,11066.66262869
436,3,119,11070.84654326
437,3,120,13495.72594973
438,3,121,11606.40078809
439,3,122,12898.33867514
440,3,123,12434.54714135
441,3,124,17314.7258637
442,3,125,14641.37194285
443,3,126,13578.24247682
444,3,127,15863.69931831
445,3,128,16808.47286929
446,3,129,12879.79411023
447,3,130,12157.12162731
448,3,131,40257.71419586
449,3,132,31275.54623852
450,3,133,26194.6211104
451,3,134,39317.7400051
452,3,135,38488.08961114
453,3,136,29521.36414497
454,3,137,28019.49457862
455,3,138,27953.20496375
456,3,139,34247.3452555
457,3,140,32964.19090189
458,3,141,35404.48528497
459,3,142,37439.88046039
460,3,143,36447.3361909
461,3,144,27813.2101569
462,3,145,17534.52368537
463,3,146,12842.29041402
464,3,147,18512.36659495
465,3,148,13265.65253321
466,3,149,20641.6039436
467,3,150,24454.93340856
468,3,151,16056.71399401
469,3,152,14381.97460525
470,3,153,11296.15405309
471,3,154,25359.68199637
472,3,155,10056.26447982
473,3,156,10093.65920579
474,3,157,15459.7039735
475,3,158,14378.09219599
476,3,159,23366.09401641
477,4,1,2637.61752179
478,4,2,8447.89552829
479,4,3,16083.3305451
480,4,4,0.0
481,4,5,14205.47904331
482,4,6,12251.22267237
483,4,7,6579.03129318
484,4,8,6842.10242148
485,4,9,21048.41986915
486,4,10,975.07242792
487,4,11,5505.65065856
488,4,12,4653.14874161
489,4,13,11239.61997527
490,4,14,21960.82858479
491,4,15,5856.153601
492,4,16,17727.98554547
493,4,17,10184.39418764
494,4,18,4241.41708614
495,4,19,19633.44002873
496,4,20,3421.58750502
497,4,21,1001.43851096
498,4,22,1975.20921034
499,4,23,7899.83835035
500,4,24,9798.89541097
501,4,25,8605.96055321
502,4,26,5365.06343044
503,4,27,4164.30408722
504,4,28,3535.45544882
505,4,29,7515.88615484
506,4,30,11680.16723228
507,4,31,10897.41110931
508,4,32,10199.37160728
509,4,33,12875.04207145
510,4,34,14546.19461001
511,4,35,4228.91539419
512,4,36,5223.28082911
513,4,37,3659.28299299
514,4,38,6344.83023021
515,4,39,7205.37944237
516,4,40,6221.12240341
517,4,41,8640.85253301
518,4,42,12754.20983084
519,4,43,4728.24001792
520,4,44,11306.96052977
521,4,45,13653.19602343
522,4,46,3054.17154013
523,4,47,9646.72013261
524,4,48,14993.36507766
525,4,49,2598.91799768
526,4,50,1366.36804276
527,4,51,7900.83938675
528,4,52,13025.52118649
529,4,53,7739.28037135
530,4,54,6416.13089806
531,4,55,7011.72121423
532,4,56,5266.98874569
533,4,57,10830.85839588
534,4,58,2333.13399981
535,4,59,1437.98541944
536,4,60,4048.84050816
537,4,61,10169.46440785
538,4,62,9140.6530635
539,4,63,5123.20298933
540,4,64,5467.62264716
541,4,65,4357.67954763
542,4,66,8485.17303991
543,4,67,12449.39340766
544,4,68,6422.28221316
545,4,69,12781.28889793
546,4,70,5567.91472326
547,4,71,11952.85262673
548,4,72,10134.91806973
549,4,73,11142.63820697
550,4,74,2334.24857416
551,4,75,2907.61427358
552,4,76,6745.53525942
553,4,77,2252.84465631
554,4,78,3232.31711277
555,4,79,4445.59190707
556,4,80,8243.00066387
557,4,81,7442.01391331
558,4,82,9064.42245798
559,4,83,8029.49803494
560,4,84,14098.64001947
561,4,85,14124.98082273
562,4,86,10999.27030869
563,4,87,14347.35395855
564,4,88,4453.37574505
565,4,89,9888.14133216
566,4,90,11904.65225539
567,4,91,3694.03934619
568,4,92,6424.0986353
569,4,93,12282.02802852
570,4,94,16649.04218264
571,4,95,5866.57660016
572,4,96,26016.92978409
573,4,97,10512.05199358
574,4,98,4105.18024187
575,4,99,25197.27105291
576,4,100,5660.35476465
577,4,101,21898.17936679
578,4,102,23876.62935341
579,4,103,13957.53026633
580,4,104,3483.27131931
581,4,105,14756.76913154
582,4,106,8157.8794416
583,4,107,20926.78577502
584,4,108,27066.11639724
585,4,109,6624.55650241
586,4,110,8956.17946924
587,4,111,18072.28947404
588,4,112,29248.12414308
589,4,113,30202.84004163
590,4,114,27973.13463047
591,4,115,3278.7217015
592,4,116,6835.8802644
593,4,117,19921.89556544
594,4,118,24810.56624626
595,4,119,7489.43465652
596,4,120,12401.01354114
597,4,121,9328.81255096
598,4,122,11397.18051144
599,4,123,14442.74851473
600,4,124,19195.83083062
601,4,125,16740.09163138
602,4,126,16050.58469616
603,4,127,17508.5202656
604,4,128,18359.63463169
605,4,129,13461.31371643
606,4,130,10586.29551533
607,4,131,27046.26321588
608,4,132,17300.62512106
609,4,133,10348.3270867
610,4,134,25932.99747301
611,4,135,24891.66879839
612,4,136,15343.33745151
613,4,137,13315.97717127
614,4,138,12595.6641951
615,4,139,20685.57151869
616,4,140,19176.88616201
617,4,141,21901.33759339
618,4,142,23597.23768882
619,4,143,22826.65237732
620,4,144,12077.73860835
621,4,145,11540.0254096
622,4,146,18301.65587353
623,4,147,11366.78963496
624,4,148,23750.32405517
625,4,149,11976.64363051
626,4,150,13253.35228851
627,4,151,27786.4111042
628,4,152,24623.49791304
629,4,153,18976.72410805
630,4,154,13736.29235566
631,4,155,19542.27694702
632,4,156,21851.99521097
633,4,157,12752.76040206
634,4,158,14764.93217198
635,4,159,12786.97092417
636,5,1,16813.54767651
637,5,2,6031.06218255
638,5,3,2030.41167386
639,5,4,14205.47904331
640,5,5,0.0
641,5,6,1991.62164979
642,5,7,20629.26865366
643,5,8,7532.16241863
644,5,9,7024.47668841
645,5,10,13234.98060185
646,5,11,19584.66399356
647,5,12,9636.11339799
648,5,13,3078.9965007
649,5,14,7941.0258837
650,5,15,8474.71775333
651,5,16,3714.3718971
652,5,17,4284.06488619
653,5,18,18363.15220562
654,5,19,5616.58204919
655,5,20,10832.91812454
656,5,21,15191.98765358
657,5,22,12255.75333487
658,5,23,21882.55864963
659,5,24,12682.19161727
660,5,25,14727.29798115
661,5,26,12357.07025416
662,5,27,11547.0694935
663,5,28,11057.71589987
664,5,29,11476.86780709
665,5,30,16982.26944219
666,5,31,13095.51776419
667,5,32,15832.26275363
668,5,33,17946.45882156
669,5,34,19452.33470354
670,5,35,10605.67449078
671,5,36,10726.78644422
672,5,37,10644.72103403
673,5,38,11030.50145861
674,5,39,13624.61218549
675,5,40,12937.60266545
676,5,41,12002.5569292
677,5,42,13827.68023026
678,5,43,11869.52181841
679,5,44,20586.58461337
680,5,45,21904.68896149
681,5,46,16006.21876954
682,5,47,7749.47428628
683,5,48,22693.18308384
684,5,49,15037.67909243
685,5,50,15106.37938778
686,5,51,10565.69647383
687,5,52,5972.99563022
688,5,53,19909.1473888
689,5,54,18623.49654537
690,5,55,11951.45557217
691,5,56,16790.65395222
692,5,57,6973.66941288
693,5,58,15750.02509885
694,5,59,15432.30982165
695,5,60,15116.471828
696,5,61,20687.79792393
697,5,62,20704.54308704
698,5,63,15248.13650408
699,5,64,14245.08347069
700,5,65,16272.79667129
701,5,66,9332.70712387
702,5,67,21199.17693411
703,5,68,13452.60856496
704,5,69,19958.24023949
705,5,70,13208.44865145
706,5,71,12400.63051284
707,5,72,11101.56701483
708,5,73,11801.24022026
709,5,74,12836.17610808
710,5,75,12881.91917498
711,5,76,15621.3738485
712,5,77,12529.76943537
713,5,78,12841.35633892
714,5,79,12982.75912752
715,5,80,13075.40939291
716,5,81,13791.74633604
717,5,82,11150.60719458
718,5,83,16694.99493206
719,5,84,21531.23310344
720,5,85,22295.88662147
721,5,86,18650.68042366
722,5,87,23365.71932838
723,5,88,13668.16241855
724,5,89,17928.17900059
725,5,90,19303.59067468
726,5,91,13226.26261584
727,5,92,10018.3465242
728,5,93,4599.45817302
729,5,94,5546.15631347
730,5,95,17520.61573072
731,5,96,12233.4819114
732,5,97,5581.85709923
733,5,98,12600.57537796
734,5,99,11628.79172188
735,5,100,10773.73474024
736,5,101,9203.10814309
737,5,102,11102.88688467
738,5,103,4194.19231068
739,5,104,15561.55914165
740,5,105,4227.22352431
741,5,106,7941.39841896
742,5,107,8403.12222869
743,5,108,13262.22139812
744,5,109,18687.54518635
745,5,110,6734.81166111
746,5,111,6334.09320056
747,5,112,15604.79124543
748,5,113,16710.39379841
749,5,114,14157.91146314
750,5,115,14128.19555276
751,5,116,19647.5263036
752,5,117,7616.29240555
753,5,118,11922.68434976
754,5,119,9044.15901598
755,5,120,11735.5815994
756,5,121,9648.01810702
757,5,122,11069.61501995
758,5,123,10913.51392375
759,5,124,16059.42060767
760,5,125,13280.67614138
761,5,126,12197.98648136
762,5,127,14513.78030442
763,5,128,15491.82046173
764,5,129,11233.60019572
765,5,130,10275.96391437
766,5,131,38942.27768925
767,5,132,29802.65316257
768,5,133,24404.38681239
769,5,134,37973.21323985
770,5,135,37109.36362665
771,5,136,28008.50574336
772,5,137,26424.34245522
773,5,138,26260.20093723
774,5,139,32850.35165878
775,5,140,31528.14417471
776,5,141,34022.58971408
777,5,142,36020.70159593
778,5,143,35054.88224237
779,5,144,26051.15329447
780,5,145,16638.41405471
781,5,146,13296.37343538
782,5,147,17536.29671565
783,5,148,14618.53073579
784,5,149,19588.66948465
785,5,150,23229.65206971
786,5,151,17672.63301361
787,5,152,15730.31365268
788,5,153,12041.10802491
789,5,154,24104.39191161
790,5,155,11064.05691123
791,5,156,11552.33768752
792,5,157,14838.98896295
793,5,158,14117.61102388
794,5,159,22185.41053496
795,6,1,14869.37337369
796,6,2,4043.28434781
797,6,3,3993.95686771
798,6,4,12251.22267237
799,6,5,1991.62164979
800,6,6,0.0
801,6,7,18713.3032851
802,6,8,5542.09173245
803,6,9,9008.61414082
804,6,10,11278.3468733
805,6,11,17662.02400064
806,6,12,7658.26534861
807,6,13,1097.85317729
808,6,14,9926.16247596
809,6,15,6489.48397492
810,6,16,5684.53749578
811,6,17,2317.25305557
812,6,18,16431.23466094
813,6,19,7596.42515201
814,6,20,8862.9723947
815,6,21,13242.29695431
816,6,22,10292.97861776
817,6,23,19979.5529085
818,6,24,11580.67546302
819,6,25,12937.06756353
820,6,26,10413.83953267
821,6,27,9561.49827568
822,6,28,9069.31113245
823,6,29,10089.10018377
824,6,30,15340.54003289
825,6,31,12130.98435905
826,6,32,14121.82872014
827,6,33,16356.54492105
828,6,34,17921.53608608
829,6,35,8770.72247866
830,6,36,9026.1628667
831,6,37,8728.09168265
832,6,38,9483.74112776
833,6,39,11767.42563306
834,6,40,11032.89904935
835,6,41,10761.48800229
836,6,42,13091.54231949
837,6,43,9900.60230286
838,6,44,19152.66279146
839,6,45,20613.99186468
840,6,46,14014.89626248
841,6,47,6098.39033555
842,6,48,21483.60395087
843,6,49,13183.4534863
844,6,50,13185.95978158
845,6,51,8766.15327819
846,6,52,5136.68374238
847,6,53,18178.44635198
848,6,54,16869.01349157
849,6,55,10092.00655278
850,6,56,15050.40617396
851,6,57,5527.5081103
852,6,58,13762.92880833
853,6,59,13459.77149493
854,6,60,13351.28408339
855,6,61,19128.82231597
856,6,62,19043.1084225
857,6,63,13286.65716715
858,6,64,12302.67687206
859,6,65,14287.21539841
860,6,66,7571.00051351
861,6,67,19836.68174141
862,6,68,11922.14879085
863,6,69,18247.6303471
864,6,70,11597.28394963
865,6,71,11638.41367765
866,6,72,10107.43910182
867,6,73,10942.2964863
868,6,74,10963.6510469
869,6,75,10890.45815866
870,6,76,13710.05913245
871,6,77,10543.47085832
872,6,78,11031.89145449
873,6,79,11271.10839903
874,6,80,11756.60030667
875,6,81,12360.41861704
876,6,82,9986.14584231
877,6,83,14818.38274494
878,6,84,19831.00277887
879,6,85,20552.57553386
880,6,86,16878.05012933
881,6,87,21576.63107206
882,6,88,11698.88078766
883,6,89,16114.36719981
884,6,90,17562.80464262
885,6,91,11242.24981723
886,6,92,8092.65159502
887,6,93,3527.12995535
888,6,94,6090.17376875
889,6,95,15547.371127
890,6,96,13980.30925764
891,6,97,3962.83884608
892,6,98,10621.57294801
893,6,99,13292.72318153
894,6,100,8824.11209501
895,6,101,10529.19837662
896,6,102,12492.07006524
897,6,103,3904.04195824
898,6,104,13571.43543319
899,6,105,4308.06778832
900,6,106,6080.9066236
901,6,107,9648.43198628
902,6,108,15020.92775961
903,6,109,16712.08852582
904,6,110,4893.90467707
905,6,111,7196.10170085
906,6,112,17315.45892832
907,6,113,18376.38855471
908,6,114,15923.93186091
909,6,115,12139.69487569
910,6,116,17661.0654362
911,6,117,8756.71819386
912,6,118,13360.49317111
913,6,119,7168.31164384
914,6,120,10446.10253251
915,6,121,7993.44460579
916,6,122,9668.4433615
917,6,123,10016.29327705
918,6,124,15429.45844876
919,6,125,12557.36659742
920,6,126,11469.72592591
921,6,127,13784.29188229
922,6,128,14791.51693948
923,6,129,10139.05967254
924,6,130,8784.86363785
925,6,131,37375.27165116
926,6,132,28119.46613126
927,6,133,22493.59660969
928,6,134,36383.40255613
929,6,135,35492.63391335
930,6,136,26296.14115277
931,6,137,24649.99072111
932,6,138,24413.47456612
933,6,139,31224.1915951
934,6,140,29872.11734127
935,6,141,32407.13804569
936,6,142,34372.51827933
937,6,143,33429.4608486
938,6,144,24157.28446046
939,6,145,15532.25237305
940,6,146,13570.5197996
941,6,147,16344.45550104
942,6,148,15744.75376379
943,6,149,18308.21641403
944,6,150,21773.24296032
945,6,151,19044.24715198
946,6,152,16839.7662883
947,6,153,12624.33626592
948,6,154,22618.23909879
949,6,155,11920.29627093
950,6,156,12824.56569181
951,6,157,14026.03799529
952,6,158,13673.86816019
953,6,159,20773.31715895
954,7,1,3963.32147731
955,7,2,15008.82378017
956,7,3,22432.71847113
957,7,4,6579.03129318
958,7,5,20629.26865366
959,7,6,18713.3032851
960,7,7,0.0
961,7,8,13403.67878446
962,7,9,27313.42719258
963,7,10,7541.92112747
964,7,11,1075.16690234
965,7,12,11216.60342036
966,7,13,17737.7288675
967,7,14,28213.95852829
968,7,15,12418.55369651
969,7,16,24035.10266782
970,7,17,16724.22084138
971,7,18,2345.49192162
972,7,19,25912.8595735
973,7,20,9985.67711099
974,7,21,5581.77464959
975,7,22,8544.41324008
976,7,23,1342.75451968
977,7,24,13090.89962185
978,7,25,13125.93160495
979,7,26,11075.89394505
980,7,27,10430.99683661
981,7,28,10088.82968047
982,7,29,11647.41837402
983,7,30,15540.26976769
984,7,31,14000.62869373
985,7,32,14360.94051651
986,7,33,16525.72953536
987,7,34,17891.7021541
988,7,35,10127.85430839
989,7,36,10493.57856644
990,7,37,9986.83318573
991,7,38,11009.87456788
992,7,39,12202.32054335
993,7,40,11578.50339711
994,7,41,12339.4424066
995,7,42,15656.03557717
996,7,43,10750.40415927
997,7,44,9593.48020368
998,7,45,11972.2380078
999,7,46,6432.92253653
1000,7,47,16073.89597406
1001,7,48,13355.82994733
1002,7,49,5791.32365467
1003,7,50,5527.56558523
1004,7,51,13920.0997506
1005,7,52,19540.83995093
1006,7,53,4692.52901992
1007,7,54,4467.57708374
1008,7,55,12686.56758303
1009,7,56,5542.25494914
1010,7,57,17297.9205354
1011,7,58,6062.94794163
1012,7,59,5717.49037594
1013,7,60,6423.82828294
1014,7,61,7765.45510725
1015,7,62,6054.63355516
1016,7,63,9222.51977611
1017,7,64,10218.93248482
1018,7,65,7518.13724589
1019,7,66,14735.61644687
1020,7,67,10758.39584686
1021,7,68,9572.06295685
1022,7,69,15341.28473305
1023,7,70,9092.05789773
1024,7,71,15417.49555128
1025,7,72,14146.4491393
1026,7,73,14837.10307892
1027,7,74,7848.25780574
1028,7,75,8941.3468105
1029,7,76,10645.35893538
1030,7,77,8688.73849365
1031,7,78,8088.73237625
1032,7,79,8540.8612262
1033,7,80,11394.43494063
1034,7,81,10220.78304978
1035,7,82,13133.73476245
1036,7,83,11384.95560209
1037,7,84,16171.09388113
1038,7,85,15712.6429913
1039,7,86,13804.61806645
1040,7,87,15279.06002045
1041,7,88,9660.82502136
1042,7,89,12845.85681456
1043,7,90,14579.55775923
1044,7,91,9311.48893779
1045,7,92,12730.70351957
1046,7,93,18854.67480097
1047,7,94,23218.97054538
1048,7,95,8014.31428349
1049,7,96,32571.19239299
1050,7,97,17077.76389798
1051,7,98,9948.11654026
1052,7,99,31766.25734795
1053,7,100,11881.7112788
1054,7,101,28475.70836088
1055,7,102,30452.64776607
1056,7,103,20533.7585004
1057,7,104,7362.93834776
1058,7,105,21334.08567112
1059,7,106,14649.05616259
1060,7,107,27503.4843888
1061,7,108,33619.91407805
1062,7,109,7732.37384652
1063,7,110,15510.89656222
1064,7,111,24644.95925268
1065,7,112,35817.79178088
1066,7,113,36779.54283312
1067,7,114,34526.99338481
1068,7,115,8421.94317631
