stationid,stationname,lineids,linenames,lat,lng
150,东兴路,{8},{津滨轻轨9号线},39.102693388231,117.235975510992
151,泰达,{8},{津滨轻轨9号线},39.0246551722894,117.673146631101
152,东海路,{8},{津滨轻轨9号线},39.0396535117464,117.730936280484
153,军粮城,{8},{津滨轻轨9号线},39.0468489956666,117.449548880078
154,十一经路,{8},{津滨轻轨9号线},39.1206150990338,117.217362218883
155,胡家园,{8},{津滨轻轨9号线},39.0397481532939,117.601379222417
156,一号桥,{8},{津滨轻轨9号线},39.0950688295807,117.276488700234
157,张贵庄,{8},{津滨轻轨9号线},39.0911539437714,117.301214048871
158,会展中心,{8},{津滨轻轨9号线},39.0289207297319,117.725337691141
159,塘沽,{8},{津滨轻轨9号线},39.028725342243,117.654890855573
160,东丽开发区,{8},{津滨轻轨9号线},39.0782883288246,117.35089869945
161,二号桥,{8},{津滨轻轨9号线},39.0942017358472,117.28667314369
162,大王庄,{8},{津滨轻轨9号线},39.1261447835885,117.212192592767
163,市民广场,{8},{津滨轻轨9号线},39.0173727843963,117.69651518879
164,钢管公司,{8},{津滨轻轨9号线},39.0388749869132,117.497520139473
