,stationid_o,stationid_d,Eudistance
52126,222,192,40154.56875323
52127,222,193,35974.09287284
52128,222,194,36069.8763892
52129,222,195,39601.10254912
52130,222,196,40217.73445583
52131,222,197,40258.12883744
52132,222,198,40548.35210938
52133,222,199,29650.82736386
52134,222,200,28144.33639181
52135,222,201,26850.00067751
52136,222,202,33564.34323375
52137,222,203,32552.42732201
52138,222,204,40310.31416226
52139,222,205,37635.25705965
52140,222,206,38533.44399077
52141,222,207,20000.02979785
52142,222,208,19325.44422506
52143,222,209,23148.00469681
52144,222,210,20685.37310189
52145,222,211,20344.47740869
52146,222,212,22233.41968287
52147,222,213,19833.39656556
52148,222,214,16854.36152962
52149,222,215,5039.01035451
52150,222,216,10207.88342363
52151,222,217,21607.2453197
52152,222,218,2897.44712123
52153,222,219,14905.88071524
52154,222,220,22936.46887668
52155,222,221,2537.31384505
52156,222,222,0.0
52157,222,223,4196.44134051
52158,222,224,18421.41607027
52159,222,225,59934.33602102
52160,222,226,68621.58500503
52161,222,227,55571.15139669
52162,222,228,71437.75236877
52163,222,229,76389.55463418
52164,222,230,79073.22758929
52165,222,231,49358.32420627
52166,222,232,81300.62892398
52167,222,233,44931.24284902
52168,222,234,53294.6896523
52169,222,235,63587.88593028
52170,223,1,37070.17471716
52171,223,2,45603.55709991
52172,223,3,18789.06033774
52173,223,4,26581.04427354
52174,223,5,35657.48672654
52175,223,6,39844.75572696
52176,223,7,33524.20436837
52177,223,8,21679.53505683
52178,223,9,34753.41982578
52179,223,10,19077.91958489
52180,223,11,25586.97558908
52181,223,12,27799.50305599
