stationid,stationname,lineids,linenames,lat,lng
265,浦三路,"{13,14}","{地铁11号线,地铁11号线支线}",31.1531540804006,121.534809425293
266,云锦路,"{13,14}","{地铁11号线,地铁11号线支线}",31.1687540005485,121.453869801072
267,上海游泳馆,"{13,14}","{地铁11号线,地铁11号线支线}",31.1811321242021,121.436945377238
268,南翔,"{13,14}","{地铁11号线,地铁11号线支线}",31.2989045577832,121.318836453962
269,三林,"{13,14}","{地铁11号线,地铁11号线支线}",31.1451292763573,121.507222167786
270,秀沿路,"{13,14}","{地铁11号线,地铁11号线支线}",31.1403522232033,121.594321890913
271,祁连山路,"{13,14}","{地铁11号线,地铁11号线支线}",31.2733953780344,121.3712796971
272,陈翔公路,"{13,14}","{地铁11号线,地铁11号线支线}",31.3084914988229,121.302273081257
273,枫桥路,"{13,14}","{地铁11号线,地铁11号线支线}",31.2438014448402,121.406499745151
274,迪士尼,"{13,14}","{地铁11号线,地铁11号线支线}",31.1434408586792,121.663770027941
275,嘉定新城,"{13,14}","{地铁11号线,地铁11号线支线}",31.3320715529753,121.250005165988
276,龙华,"{13,14,15}","{地铁11号线,地铁11号线支线,地铁12号线}",31.1753276794069,121.448272132879
277,隆德路,"{13,14,16}","{地铁11号线,地铁11号线支线,地铁13号线}",31.232335252166,121.418926392321
278,真如,"{13,14,17}","{地铁11号线,地铁11号线支线,地铁14号线}",31.2524855086551,121.40262415048
279,上海西站,"{13,14,18}","{地铁11号线,地铁11号线支线,地铁15号线}",31.2648259045977,121.396177483578
280,罗山路,"{13,14,19}","{地铁11号线,地铁11号线支线,地铁16号线}",31.1556517932707,121.588925780279
281,御桥,"{13,14,21}","{地铁11号线,地铁11号线支线,地铁18号线}",31.1607008472227,121.566731651962
282,白银路,{14},{地铁11号线支线},31.3473523181124,121.240945765937
283,嘉定西,{14},{地铁11号线支线},31.3791524301764,121.223465602082
284,嘉定北,{14},{地铁11号线支线},31.3935089293242,121.233043538335
285,提篮桥,{15},{地铁12号线},31.255509541174,121.502276226305
286,金京路,{15},{地铁12号线},31.2819469019992,121.611420564556
287,杨高北路,{15},{地铁12号线},31.2822279665731,121.598680883582
288,顾戴路,{15},{地铁12号线},31.1428406574548,121.387733145327
289,东陆路,{15},{地铁12号线},31.2846138518733,121.575132814074
290,隆昌路,{15},{地铁12号线},31.2772238557717,121.540121804257
291,爱国路,{15},{地铁12号线},31.2821522294585,121.548766207945
292,七莘路,{15},{地铁12号线},31.1337692586694,121.35853090971
293,申江路,{15},{地铁12号线},31.2823606288774,121.623002977251
294,宁国路,{15},{地铁12号线},31.2705680431492,121.528110104835
295,东兰路,{15},{地铁12号线},31.1576010809912,121.387339161506
296,国际客运中心,{15},{地铁12号线},31.2522002526512,121.493813528426
297,虹梅路,{15},{地铁12号线},31.1621702239742,121.392746867814
298,虹漕路,{15},{地铁12号线},31.1660557206049,121.40590830688
299,虹莘路,{15},{地铁12号线},31.1393083610593,121.375546147029
300,复兴岛,{15},{地铁12号线},31.2829041304924,121.556891833296
301,桂林公园,"{15,18}","{地铁12号线,地铁15号线}",31.1692486811504,121.414242405492
302,江浦公园,"{15,21}","{地铁12号线,地铁18号线}",31.2667742427253,121.519188766919
303,真北路,{16},{地铁13号线},31.234124284804,121.377264081786
304,淮海中路,{16},{地铁13号线},31.2220054987571,121.459636351375
305,张江路,{16},{地铁13号线},31.1913020326318,121.625230914187
306,自然博物馆,{16},{地铁13号线},31.2382311400705,121.45794539465
307,祁连山南路,{16},{地铁13号线},31.2393700231196,121.362712578813
308,金沙江西路,{16},{地铁13号线},31.2429562798877,121.330033080004
309,北蔡,{16},{地铁13号线},31.1823176812282,121.548111003502
310,学林路,{16},{地铁13号线},31.185687888714,121.6102315446
311,江宁路,{16},{地铁13号线},31.2462176401758,121.440002174616
312,中科路,{16},{地铁13号线},31.1810746729064,121.597874390289
313,华鹏路,{16},{地铁13号线},31.1784925563325,121.522281693446
314,丰庄,{16},{地铁13号线},31.2443597441637,121.350697002621
315,下南路,{16},{地铁13号线},31.1814423415078,121.536066460374
316,世博会博物馆,{16},{地铁13号线},31.1993052602282,121.47719149131
317,世博大道,{16},{地铁13号线},31.1848015957021,121.479801299064
318,陈春路,{16},{地铁13号线},31.177271813296,121.553947009143
319,金运路,{16},{地铁13号线},31.2429375331747,121.3150879683
320,武宁路,"{16,17}","{地铁13号线,地铁14号线}",31.2352512932207,121.42649029075
321,大渡河路,"{16,18}","{地铁13号线,地铁15号线}",31.2340936144727,121.390799883386
322,华夏中路,"{16,19}","{地铁13号线,地铁16号线}",31.1773345757261,121.578131431892
323,莲溪路,"{16,21}","{地铁13号线,地铁18号线}",31.1715484846263,121.56190396467
324,黄杨路,{17},{地铁14号线},31.2361766419529,121.586746076697
325,源深路,{17},{地铁14号线},31.2433790939376,121.526523326717
326,桂桥路,{17},{地铁14号线},31.2512950118612,121.630932949458
327,真光路,{17},{地铁14号线},31.2551595077648,121.37945118238
328,临洮路,{17},{地铁14号线},31.2649549952776,121.326469687002
329,浦东南路,{17},{地铁14号线},31.2405233297743,121.508085161147
330,武定路,{17},{地铁14号线},31.2290468547268,121.431820896612
331,龙居路,{17},{地铁14号线},31.2593035068369,121.554538876855
332,金粤路,{17},{地铁14号线},31.2443153250122,121.624879532901
333,浦东足球场,{17},{地铁14号线},31.2438560726458,121.61111679707
334,封浜,{17},{地铁14号线},31.2694549001209,121.292716041056
335,乐秀路,{17},{地铁14号线},31.2672205819387,121.309305536003
336,嘉怡路,{17},{地铁14号线},31.261052178669,121.3410987149
