stationid,stationname,lineids,linenames,lat,lng
128,浔峰岗,{7},{地铁6号线},23.1668944953176,113.196350213216
129,沙河顶,{7},{地铁6号线},23.149701007166,113.301574417957
130,如意坊,{7},{地铁6号线},23.1175142613748,113.225978010878
131,暹岗,{7},{地铁6号线},23.1748603274257,113.454773060382
132,文化公园,"{7,9}","{地铁6号线,地铁8号线}",23.1113042496295,113.244037597359
133,苏元,"{7,15}","{地铁6号线,地铁21号线}",23.173059079878,113.462955137706
134,美的,{8},{地铁7号线},22.936298848944,113.221545076579
135,陈村,{8},{地铁7号线},22.9712609853161,113.231343106274
136,大洲,{8},{地铁7号线},22.9865179964294,113.252328508141
137,员岗,{8},{地铁7号线},23.0185633309705,113.360580630112
138,板桥,{8},{地铁7号线},23.0193004119426,113.382458987034
139,陈村北,{8},{地铁7号线},22.9788506642244,113.239874071484
140,谢村,{8},{地铁7号线},22.9932431592721,113.290956755071
141,钟村,{8},{地铁7号线},22.9890684048671,113.311586857032
142,南涌,{8},{地铁7号线},22.9419905414031,113.232518727727
143,北滘公园,{8},{地铁7号线},22.9325029794472,113.206862422778
144,锦龙,{8},{地铁7号线},22.9563467000133,113.235916421488
145,美的大道,{8},{地铁7号线},22.9474682524756,113.202395969486
146,南村万博,"{8,14}","{地铁7号线,地铁18号线}",23.006887159824,113.340785381917
147,凤凰新村,{9},{地铁8号线},23.097127418637,113.250846331228
148,上步,{9},{地铁8号线},23.1736937384203,113.230461179612
149,中大,{9},{地铁8号线},23.0947073294237,113.287746330312
150,亭岗,{9},{地铁8号线},23.225397250014,113.214532982832
151,华林寺,{9},{地铁8号线},23.120862232925,113.241918768267
152,同德,{9},{地铁8号线},23.1664003638238,113.229367229973
153,同福西,{9},{地铁8号线},23.1043796907505,113.247078885721
154,宝岗大道,{9},{地铁8号线},23.0886793831927,113.264351654409
155,小坪,{9},{地铁8号线},23.2033739026441,113.237682497228
156,新港东,{9},{地铁8号线},23.101239838296,113.351671555742
157,晓港,{9},{地铁8号线},23.0956889041237,113.276561816289
158,滘心,{9},{地铁8号线},23.2397305497198,113.211596263249
159,琶洲,{9},{地铁8号线},23.1010987317918,113.361159079534
160,石井,{9},{地铁8号线},23.2139182421186,113.226112293963
161,石潭,{9},{地铁8号线},23.1911194580156,113.23594632729
162,聚龙,{9},{地铁8号线},23.1842333442916,113.23355744178
163,赤岗,{9},{地铁8号线},23.0990239144735,113.329549007648
164,鹅掌坦,{9},{地铁8号线},23.1591590632079,113.230089304408
165,鹭江,{9},{地铁8号线},23.0979755095943,113.302869753391
166,磨碟沙,"{9,14}","{地铁8号线,地铁18号线}",23.1020230193413,113.337166026979
167,沙园,"{9,17}","{地铁8号线,广佛线}",23.0913279739681,113.255227848089
168,莲塘,{10},{地铁9号线},23.3916672247348,113.239906927649
169,清塘,{10},{地铁9号线},23.374772824063,113.257507970033
170,清布,{10},{地铁9号线},23.380766347193,113.245531041581
171,马鞍山公园,{10},{地铁9号线},23.4021064463544,113.232461032202
172,花城路,{10},{地铁9号线},23.3822124277042,113.20744149535
173,花果山公园,{10},{地铁9号线},23.3900489691632,113.212990728591
174,花都广场,{10},{地铁9号线},23.4038320349943,113.217417585503
