,stationid_o,stationid_d,Eudistance
277,4,44,24945.67992238
278,4,45,22704.24977679
279,4,46,21904.52837377
280,4,47,21824.6110335
281,4,48,21120.94769483
282,4,49,27300.88006608
283,4,50,7813.98005248
284,4,51,23500.76465482
285,4,52,28795.81801334
286,4,53,10623.44325401
287,4,54,4372.89952125
288,4,55,15582.2819499
289,4,56,31556.59286398
290,4,57,3910.66474975
291,4,58,40335.79536921
292,4,59,18765.61947107
293,4,60,2005.02775546
294,4,61,24386.18635649
295,4,62,19139.29104402
296,4,63,30404.47501146
297,4,64,38182.57816625
298,4,65,40621.54014273
299,4,66,12138.94983579
300,4,67,14637.26389826
301,4,68,30365.01555139
302,4,69,48074.68440498
303,4,70,52903.47294683
304,4,71,51845.49248294
305,4,72,60215.77862461
306,4,73,62457.55248921
307,4,74,61617.06069784
308,4,75,32606.3821883
309,4,76,40481.9364094
310,4,77,56257.82779232
311,4,78,58506.09513288
312,5,1,12860.8240572
313,5,2,4644.2446069
314,5,3,2417.87164504
315,5,4,5686.65246895
316,5,5,0.0
317,5,6,4492.53042504
318,5,7,5205.98986263
319,5,8,803.38261911
320,5,9,1075.68344703
321,5,10,14583.06580949
322,5,11,13786.71962333
323,5,12,11662.48561089
324,5,13,15683.83133803
325,5,14,3416.3116214
326,5,15,1534.93491611
327,5,16,7977.25039929
328,5,17,5690.76193501
329,5,18,3615.56821841
330,5,19,9392.75261028
331,5,20,10472.89193797
332,5,21,2806.19891906
333,5,22,7524.73137545
334,5,23,4669.46810826
335,5,24,8565.58494894
336,5,25,8185.66758091
337,5,26,5699.34623525
338,5,27,3473.86399023
339,5,28,6400.84209531
340,5,29,6709.06953022
341,5,30,3272.71641478
342,5,31,3758.77127014
343,5,32,9160.15258604
344,5,33,4644.52303394
345,5,34,6157.1074383
346,5,35,10936.81446816
347,5,36,5569.6538668
348,5,37,10066.8705671
349,5,38,3859.40801958
350,5,39,11271.10876718
351,5,40,7839.34930063
352,5,41,9323.64589872
353,5,42,11862.21623552
354,5,43,25852.15785456
355,5,44,29967.06780941
356,5,45,27644.60760283
357,5,46,26623.78175357
358,5,47,26320.55256249
359,5,48,25026.93018972
360,5,49,32330.11684885
361,5,50,13248.53452208
362,5,51,27223.58832512
363,5,52,31971.26008169
364,5,53,15904.7534636
365,5,54,5949.23388621
366,5,55,20006.56066153
367,5,56,34718.36713078
368,5,57,9375.59048833
369,5,58,42999.72042242
370,5,59,22952.27153226
371,5,60,5204.43261202
372,5,61,22045.40387716
373,5,62,16516.28810357
374,5,63,29018.15837227
375,5,64,36375.26255424
376,5,65,39009.76949882
377,5,66,8530.18530356
378,5,67,12073.30916268
379,5,68,35396.39747877
380,5,69,53264.17825216
381,5,70,58013.62915303
382,5,71,57032.43369926
383,5,72,65129.85588134
384,5,73,67519.94897573
385,5,74,66555.39233846
386,5,75,37736.39175176
387,5,76,45672.87979934
388,5,77,61293.75209713
389,5,78,63430.89788351
390,6,1,8462.92364923
391,6,2,8171.0716838
392,6,3,6272.67711922
393,6,4,1540.39120762
394,6,5,4492.53042504
395,6,6,0.0
396,6,7,840.22775258
397,6,8,3699.25526628
398,6,9,5101.05696209
399,6,10,10095.85262848
400,6,11,9339.96768979
401,6,12,7265.25241826
402,6,13,11191.94843768
403,6,14,6860.93381069
404,6,15,2962.02234678
405,6,16,3722.89592975
406,6,17,9356.20505576
407,6,18,896.05755032
408,6,19,5126.92165593
409,6,20,6132.27632164
410,6,21,1693.02190869
411,6,22,11277.87333165
412,6,23,2889.303824
413,6,24,5482.8780811
414,6,25,5889.12120262
415,6,26,4418.74742247
416,6,27,1202.5686876
417,6,28,5136.00848666
418,6,29,4479.17813414
419,6,30,2211.24118375
420,6,31,2162.53588079
421,6,32,7174.58070073
422,6,33,3326.64216711
423,6,34,3967.0782486
424,6,35,9609.82881879
425,6,36,3475.08017506
426,6,37,8431.46736113
427,6,38,2661.13579685
428,6,39,8513.06526159
429,6,40,5182.26979364
430,6,41,6164.42157296
431,6,42,10755.08352739
432,6,43,21952.88589351
433,6,44,25637.19348481
434,6,45,23348.1888118
435,6,46,22432.39347039
436,6,47,22245.08099549
437,6,48,21284.72583291
438,6,49,27999.30525983
439,6,50,8760.04756498
440,6,51,23601.09333982
441,6,52,28713.1600857
442,6,53,11452.79583602
443,6,54,3280.3383861
444,6,55,15946.28879489
445,6,56,31476.16804489
446,6,57,4884.00526699
447,6,58,40108.81428528
448,6,59,19037.14065511
449,6,60,1075.29594178
450,6,61,24526.21849812
451,6,62,19165.05446569
452,6,63,30828.90126031
453,6,64,38515.32104216
454,6,65,41011.73120512
455,6,66,11786.80957499
456,6,67,14629.72861618
457,6,68,31067.36754427
458,6,69,48875.32656654
459,6,70,53659.751645
460,6,71,52645.52947701
461,6,72,60870.03767396
462,6,73,63189.69034239
463,6,74,62283.96024081
464,6,75,33366.13840201
465,6,76,41281.16546655
466,6,77,56974.3354707
467,6,78,59165.32122711
468,7,1,7679.00779815
469,7,2,8601.6484423
470,7,3,6818.55018446
471,7,4,729.98674479
472,7,5,5205.98986263
473,7,6,840.22775258
474,7,7,0.0
475,7,8,4428.81022544
476,7,9,5723.85700151
477,7,10,9387.72958534
478,7,11,8583.47533734
479,7,12,6479.75620911
480,7,13,10521.60548859
481,7,14,7314.55174134
482,7,15,3672.04371752
483,7,16,2890.34769868
484,7,17,9791.75840399
485,7,18,1602.96829971
486,7,19,4300.8239758
487,7,20,5324.99575546
488,7,21,2407.22045959
489,7,22,11707.98254541
490,7,23,3571.15236517
491,7,24,4752.62561296
492,7,25,6244.19747403
493,7,26,4146.85361403
494,7,27,2039.26588262
495,7,28,4804.06482304
496,7,29,4927.53660148
497,7,30,2519.49811295
498,7,31,2958.90720284
499,7,32,7551.02410654
500,7,33,3202.82287234
501,7,34,4462.96327989
502,7,35,10055.15128528
503,7,36,4035.71595243
504,7,37,8844.31282698
505,7,38,2741.89040956
506,7,39,7786.35578179
507,7,40,4543.0642302
508,7,41,5408.48552057
509,7,42,11219.7408654
510,7,43,21640.9178892
511,7,44,25121.12437568
512,7,45,22854.11471451
513,7,46,21994.69311379
514,7,47,21860.91870853
515,7,48,21032.02431581
516,7,49,27480.71499782
