,stationid_o,stationid_d,Eudistance
414,5,35,5634.97436569
415,5,36,4456.05419265
416,5,37,5380.5850696
417,5,38,4644.15541268
418,5,39,1174.91566221
419,5,40,4034.93323967
420,5,41,3126.83883613
421,5,42,5663.77468416
422,5,43,2367.82611579
423,5,44,4283.59758809
424,5,45,6384.39125109
425,5,46,2528.9344559
426,5,47,4795.05674444
427,5,48,8520.34073488
428,5,49,7149.76767197
429,5,50,3616.57429999
430,5,51,1720.01640459
431,5,52,404.79615142
432,5,53,951.07273943
433,5,54,535.88359946
434,5,55,24323.74239073
435,5,56,23689.54489391
436,5,57,10359.82644708
437,5,58,9161.65295174
438,5,59,9467.54711587
439,5,60,8787.85141134
440,5,61,8203.45621128
441,5,62,9064.18595498
442,5,63,8087.58125878
443,5,64,8987.94534032
444,5,65,16848.5709744
445,5,66,2945.39780619
446,5,67,22071.79914467
447,5,68,11982.87042557
448,5,69,2930.65475897
449,5,70,4592.23398201
450,5,71,20661.323477
451,5,72,13958.21935885
452,5,73,1958.41648675
453,5,74,6531.81425132
454,5,75,22296.5556164
455,5,76,8201.18039978
456,5,77,7478.79711456
457,5,78,12936.15509463
458,5,79,19781.93730945
459,5,80,8255.04243364
460,5,81,6054.87985508
461,5,82,10907.77966049
462,5,83,22230.94153542
463,5,84,1642.70623359
464,5,85,1915.32976265
465,5,86,4052.76799535
466,5,87,7295.19886743
467,5,88,8106.70440241
468,5,89,2630.84959271
469,5,90,2238.65637723
470,5,91,6027.29554988
471,5,92,6257.65188911
472,5,93,3056.50489051
473,5,94,1452.49933798
474,5,95,1859.44086087
475,6,1,21821.76218772
476,6,2,21028.99584604
477,6,3,11349.1469472
478,6,4,5080.10124778
479,6,5,19186.79144623
480,6,6,0.0
481,6,7,1500.67719203
482,6,8,6160.14437367
483,6,9,12360.65993705
484,6,10,23691.11154865
485,6,11,13157.63387338
486,6,12,23774.04779794
487,6,13,17596.50073547
488,6,14,13785.05776704
489,6,15,21399.44883102
490,6,16,30310.62590208
491,6,17,19382.92720161
492,6,18,15148.57076684
493,6,19,20837.41249189
494,6,20,23089.41179881
495,6,21,18386.54371611
496,6,22,15989.97248105
497,6,23,24069.55164429
498,6,24,22815.8057003
499,6,25,23370.49541115
500,6,26,23841.57369169
501,6,27,24320.25339085
502,6,28,26027.30337235
503,6,29,27211.78263698
504,6,30,23269.44284473
505,6,31,25351.07248661
506,6,32,24815.36212895
507,6,33,22892.31107187
508,6,34,23917.68434803
509,6,35,23032.83576423
510,6,36,23161.56920867
511,6,37,23785.09967012
512,6,38,23397.66079379
513,6,39,18025.9998915
514,6,40,18802.10119226
515,6,41,17602.7264372
516,6,42,21888.48939366
517,6,43,17796.74119308
518,6,44,20215.38788934
519,6,45,22632.30097661
520,6,46,21353.27977787
521,6,47,21212.15253386
522,6,48,23882.73120174
523,6,49,23772.21348637
524,6,50,18030.91557396
525,6,51,20751.72062879
526,6,52,19358.57843379
527,6,53,20069.1009064
528,6,54,18804.78143456
529,6,55,28563.9951698
530,6,56,27645.59504608
531,6,57,25600.86161315
532,6,58,23969.68437565
533,6,59,23435.69149936
534,6,60,22431.50757175
535,6,61,27218.57732626
536,6,62,27617.91228825
537,6,63,27206.30026683
538,6,64,27752.46731728
539,6,65,10009.01258604
540,6,66,22118.83839517
541,6,67,20152.22971689
542,6,68,12167.72600961
543,6,69,18839.10070333
544,6,70,14644.44976575
545,6,71,12740.02008573
546,6,72,12852.95797507
547,6,73,20926.28743545
548,6,74,13998.40501539
549,6,75,18723.34913634
550,6,76,13600.15010241
551,6,77,13816.95405474
552,6,78,12122.81739406
553,6,79,11864.88911175
554,6,80,14023.68979331
555,6,81,13883.69349525
556,6,82,12678.41893569
557,6,83,14688.12799114
558,6,84,20057.9537994
559,6,85,19202.49158587
560,6,86,17030.45995468
561,6,87,13511.7934681
562,6,88,13271.93188579
563,6,89,21773.10627091
564,6,90,17464.28065865
565,6,91,14970.22810412
566,6,92,14290.20479337
567,6,93,17176.57461229
568,6,94,18032.470979
569,6,95,21001.66023423
570,7,1,22288.99247012
571,7,2,21341.40735602
572,7,3,12839.40751757
573,7,4,6505.83518896
574,7,5,20404.98736801
575,7,6,1500.67719203
576,7,7,0.0
577,7,8,7615.12919902
578,7,9,13796.64450823
579,7,10,24885.31580949
580,7,11,14530.06652726
581,7,12,24929.70769283
582,7,13,18848.89474285
583,7,14,15101.14769953
584,7,15,22637.87331339
585,7,16,30357.57071632
586,7,17,20539.3351802
587,7,18,15952.23672473
588,7,19,21992.56860332
589,7,20,24218.02990069
590,7,21,19518.08637848
591,7,22,16954.85933492
592,7,23,25253.21010067
593,7,24,23919.13013899
594,7,25,24362.9687896
595,7,26,25096.98874748
596,7,27,25651.40364321
597,7,28,27406.10631217
598,7,29,28571.69712858
599,7,30,24537.36592998
600,7,31,26708.00672541
601,7,32,26159.96498964
602,7,33,23949.85077466
603,7,34,25143.91230379
604,7,35,24057.94030526
605,7,36,24453.12443526
606,7,37,25101.84687754
607,7,38,24528.09780442
608,7,39,19237.08245819
609,7,40,20173.37622143
610,7,41,18933.84245019
611,7,42,23276.60116111
612,7,43,19097.79143762
613,7,44,21585.81942103
614,7,45,24028.4222017
615,7,46,22622.20578546
616,7,47,22584.73095128
617,7,48,25314.95246394
618,7,49,25167.45386624
619,7,50,19386.05014233
620,7,51,21998.27178973
621,7,52,20560.23059456
622,7,53,21270.86326811
623,7,54,20006.34355299
624,7,55,28490.6573342
625,7,56,27569.99600731
626,7,57,27047.46610832
627,7,58,25415.4200759
628,7,59,24894.40937225
629,7,60,23888.46463873
630,7,61,28364.8311713
631,7,62,28693.12581001
632,7,63,28377.98165068
633,7,64,28854.57968167
634,7,65,9903.78565471
635,7,66,23322.76576486
636,7,67,19811.04512711
637,7,68,13668.40285085
638,7,69,20173.63820745
639,7,70,15901.02135645
640,7,71,12187.15229226
641,7,72,14334.64288306
642,7,73,22103.40130022
643,7,74,15389.90365351
644,7,75,18288.41047033
645,7,76,15050.96114434
646,7,77,15246.59033696
647,7,78,13619.18753509
648,7,79,11386.69876781
649,7,80,14838.24284652
650,7,81,15238.76497704
651,7,82,14175.09379374
652,7,83,14049.46130765
653,7,84,21332.84169884
654,7,85,20499.58390078
655,7,86,18070.65579932
656,7,87,14457.05726949
657,7,88,14144.82241193
658,7,89,22968.54570608
659,7,90,18614.85654323
660,7,91,15945.42425665
661,7,92,15288.03699202
662,7,93,18280.81454022
663,7,94,19210.45886074
664,7,95,22200.76707027
665,8,1,19271.29911296
666,8,2,19166.01407999
667,8,3,5338.58680216
668,8,4,1179.96151038
669,8,5,13628.28719057
670,8,6,6160.14437367
671,8,7,7615.12919902
672,8,8,0.0
673,8,9,6208.55069641
674,8,10,18156.98149702
675,8,11,7149.86508855
676,8,12,18375.4684215
677,8,13,11939.52279381
678,8,14,7966.58882522
679,8,15,15738.03634769
680,8,16,29200.83956349
681,8,17,14055.47272032
682,8,18,11558.92875844
683,8,19,15485.63306148
684,8,20,17799.38278197
685,8,21,13182.57818739
686,8,22,11606.0197243
687,8,23,18568.04246988
688,8,24,17625.09485936
689,8,25,18598.3115135
690,8,26,18101.20351029
691,8,27,18354.89056805
692,8,28,19947.51684999
693,8,29,21169.41822279
694,8,30,17493.63252008
695,8,31,19319.19226112
696,8,32,18814.19154955
697,8,33,17875.60411508
698,8,34,18272.09791789
699,8,35,18139.61274491
700,8,36,17313.60653742
701,8,37,17860.82704398
702,8,38,18096.25752229
703,8,39,12516.39493458
704,8,40,12756.42324428
705,8,41,11676.19124476
706,8,42,15797.19300732
707,8,43,11965.00209994
708,8,44,14166.46525619
709,8,45,16524.92727139
710,8,46,15590.14484058
711,8,47,15155.20019834
712,8,48,17728.2063312
713,8,49,17664.91824235
714,8,50,12031.01013258
715,8,51,15069.86116712
716,8,52,13858.61876481
717,8,53,14556.46396825
718,8,54,13315.6302053
719,8,55,27995.69891401
720,8,56,27114.2858157
721,8,57,19440.72406763
722,8,58,17809.60784689
723,8,59,17279.61857244
724,8,60,16274.18651764
725,8,61,21815.2481555
726,8,62,22463.25144969
727,8,63,21715.6326044
728,8,64,22499.39714349
729,8,65,11049.43114798
730,8,66,16569.01580845
731,8,67,21014.48388543
732,8,68,6463.75176929
733,8,69,12892.32840607
734,8,70,9040.44763491
735,8,71,14993.42904589
736,8,72,7755.14425446
737,8,73,15490.71159137
738,8,74,7927.40013302
739,8,75,20041.18072673
740,8,76,7440.07049187
741,8,77,7670.34649207
742,8,78,6702.05598039
743,8,79,13952.1011376
744,8,80,10490.85629516
745,8,81,7922.74537801
746,8,82,6749.23560587
747,8,83,17074.48891338
748,8,84,14287.99527984
749,8,85,13368.41311702
750,8,86,12258.78192895
751,8,87,9413.49887666
752,8,88,9545.78416645
753,8,89,16258.00534397
754,8,90,12209.53372894
755,8,91,10607.21093499
756,8,92,9873.21779947
757,8,93,12124.45964702
758,8,94,12651.80087892
759,8,95,15484.23906205
760,9,1,18060.4574514
761,9,2,18756.90402101
762,9,3,2425.66226547
763,9,4,7290.812157
764,9,5,8535.26377935
765,9,6,12360.65993705
766,9,7,13796.64450823
767,9,8,6208.55069641
768,9,9,0.0
769,9,10,12862.00897825
770,9,11,1804.98266945
771,9,12,13290.18158487
772,9,13,6794.90020994
773,9,14,3141.73354905
774,9,15,10323.27049996
775,9,16,28930.10851428
776,9,17,9369.84501678
777,9,18,10221.71510799
778,9,19,10637.56554835
779,9,20,12915.54012719
780,9,21,8827.09019941
781,9,22,9018.15825636
782,9,23,13310.72828096
783,9,24,12910.99213229
784,9,25,14474.70224523
785,9,26,12473.38140224
786,9,27,12368.35535847
787,9,28,13796.14741885
788,9,29,15059.59459987
789,9,30,11822.87672751
790,9,31,13230.61842534
791,9,32,12771.28571727
792,9,33,13423.03715629
793,9,34,12792.94503156
794,9,35,13862.05234078
795,9,36,11527.90843638
796,9,37,11943.13598141
797,9,38,13179.23115285
798,9,39,7629.56737946
799,9,40,6705.98389084
800,9,41,5924.7085505
801,9,42,9644.0242787
802,9,43,6417.66738157
803,9,44,8090.52111922
804,9,45,10349.19488095
805,9,46,9998.2864594
806,9,47,9056.55776398
807,9,48,11522.07605284
808,9,49,11487.01458536
809,9,50,6094.41336481
810,9,51,9648.64762172
811,9,52,8861.62306426
812,9,53,9481.76785728
813,9,54,8388.2113933
814,9,55,28339.07237823
815,9,56,27538.80783036
816,9,57,13254.74024928
817,9,58,11622.20010522
818,9,59,11134.27421203
819,9,60,10123.56855231
820,9,61,16607.6997248
821,9,62,17595.89192662
822,9,63,16382.890044
823,9,64,17490.15486059
824,9,65,14557.82177745
825,9,66,11312.64538524
826,9,67,23150.78202173
827,9,68,3822.54096467
828,9,69,7041.58818601
829,9,70,4555.15887476
830,9,71,18789.95607009
831,9,72,6013.75594946
832,9,73,10493.65889927
833,9,74,2032.65754024
834,9,75,22648.93196795
835,9,76,1341.51314663
836,9,77,1466.45850007
837,9,78,4775.87484634
838,9,79,17747.45318196
839,9,80,9539.26787682
840,9,81,2536.59141711
841,9,82,2947.19597606
842,9,83,20774.44444912
843,9,84,8736.90355577
844,9,85,7732.91828193
845,9,86,8853.24467516
846,9,87,7967.83545466
847,9,88,8632.62946886
848,9,89,11076.71655062
849,9,90,7889.53978241
850,9,91,8317.94633192
851,9,92,7720.1240543
852,9,93,8219.28851716
853,9,94,8015.48373653
854,9,95,10341.10580249
855,10,1,13938.56202993
856,10,2,16081.41795165
857,10,3,15164.32629652
858,10,4,18914.47451773
859,10,5,4531.70917957
860,10,6,23691.11154865
861,10,7,24885.31580949
862,10,8,18156.98149702
863,10,9,12862.00897825
864,10,10,0.0
865,10,11,11289.26354925
866,10,12,1006.15525782
867,10,13,6228.34849339
868,10,14,10235.543863
869,10,15,2550.87332395
870,10,16,24112.37734539
871,10,17,4418.98740137
872,10,18,11113.72577231
873,10,19,3027.90624411
874,10,20,1772.64193585
875,10,21,5522.34540687
876,10,22,8985.29025723
877,10,23,467.66188983
878,10,24,2426.63498691
879,10,25,4768.93214204
880,10,26,1732.02914386
881,10,27,4253.51513061
882,10,28,6673.63629997
883,10,29,6622.10672878
884,10,30,2108.44156261
885,10,31,5531.28334614
886,10,32,4877.94878703
887,10,33,3406.71278142
888,10,34,913.69301351
889,10,35,4086.9161331
890,10,36,2834.05226688
891,10,37,3658.35809249
892,10,38,1653.88892563
893,10,39,5672.04569781
894,10,40,6959.208032
895,10,41,7008.14742972
896,10,42,6320.92931652
897,10,43,6445.70170239
898,10,44,6195.03128665
899,10,45,6593.46951903
900,10,46,3059.79527091
901,10,47,5895.80713813
902,10,48,8448.97242608
903,10,49,6644.95626067
904,10,50,7100.9822557
905,10,51,3218.24067558
906,10,52,4333.51862242
907,10,53,3623.81220812
908,10,54,4886.90413788
909,10,55,24886.52709995
910,10,56,24385.81261115
911,10,57,9792.40594179
912,10,58,9233.33441351
913,10,59,9942.77274083
914,10,60,9684.06594369
915,10,61,3746.70441893
916,10,62,5004.54427829
917,10,63,3561.30024514
918,10,64,4731.69980859
919,10,65,20592.886338
920,10,66,1587.99185988
921,10,67,24337.50084788
922,10,68,16046.35894386
923,10,69,6116.88958779
924,10,70,9123.8952755
925,10,71,24124.38866905
926,10,72,17859.1496354
927,10,73,2806.23557355
928,10,74,10829.81405868
929,10,75,24872.51709035
930,10,76,12328.56384218
931,10,77,11659.65254937
932,10,78,16966.43773006
933,10,79,23328.6125657
934,10,80,11784.9291001
935,10,81,10471.0035203
936,10,82,14952.45096754
937,10,83,25500.99157664
938,10,84,4174.44849379
939,10,85,5199.92050841
940,10,86,7453.9623805
941,10,87,11203.74236686
942,10,88,11901.61310879
943,10,89,1918.01365943
944,10,90,6325.78327964
945,10,91,9745.38180523
946,10,92,10178.91586427
947,10,93,6841.14083636
948,10,94,5680.46525239
949,10,95,2690.38294623
950,11,1,16412.2457374
951,11,2,17221.49788152
952,11,3,4222.09339944
953,11,4,8102.84226892
954,11,5,6866.60316641
955,11,6,13157.63387338
956,11,7,14530.06652726
957,11,8,7149.86508855
958,11,9,1804.98266945
959,11,10,11289.26354925
960,11,11,0.0
961,11,12,11655.10799063
962,11,13,5118.16767482
963,11,14,1339.00749144
964,11,15,8780.85637305
965,11,16,27352.71150033
966,11,17,7623.52272898
967,11,18,8683.9794547
968,11,19,8930.08132068
969,11,20,11229.84724501
970,11,21,7038.84022326
971,11,22,7310.5902332
972,11,23,11727.43631964
973,11,24,11192.5534797
974,11,25,12691.90906115
975,11,26,11043.238891
976,11,27,11205.9690479
977,11,28,12876.04019048
978,11,29,14055.22345544
979,11,30,10414.27131217
980,11,31,12196.44111396
981,11,32,11674.3406677
982,11,33,11668.61130812
983,11,34,11291.87733753
984,11,35,12090.34653033
985,11,36,10191.71080832
986,11,37,10712.83993311
987,11,38,11502.17263232
988,11,39,5901.04371649
989,11,40,5644.94456153
990,11,41,4539.0316957
991,11,42,8752.56580666
992,11,43,4901.38665688
993,11,44,7058.10805702
994,11,45,9516.16597394
995,11,46,8537.16496585
996,11,47,8055.81796802
997,11,48,10956.58606604
998,11,49,10651.89157976
999,11,50,4885.80284198
1000,11,51,8103.98255952
1001,11,52,7171.54902231
1002,11,53,7817.60034161
1003,11,54,6677.09610364
1004,11,55,26862.22048886
1005,11,56,26080.14764702
1006,11,57,12792.62572109
1007,11,58,11174.919053
1008,11,59,10828.89909867
1009,11,60,9824.56753571
1010,11,61,15021.92143518
1011,11,62,15925.9673817
1012,11,63,14837.87622805
1013,11,64,15852.43071509
1014,11,65,14037.64837849
1015,11,66,9717.70861545
1016,11,67,22087.92370121
1017,11,68,5606.19449462
1018,11,69,5744.69209518
1019,11,70,2750.825838
1020,11,71,18257.68921618
1021,11,72,7781.35005016
1022,11,73,8818.13195251
1023,11,74,969.13603738
1024,11,75,21712.19719329
1025,11,76,2270.34027319
1026,11,77,1670.37091178
1027,11,78,6566.55429195
1028,11,79,17234.89728582
1029,11,80,8106.5909361
1030,11,81,818.27932024
1031,11,82,4670.4680434
1032,11,83,20179.13356187
1033,11,84,7245.83276363
1034,11,85,6280.97239143
1035,11,86,7064.66885922
1036,11,87,6515.12805152
1037,11,88,7258.74162161
1038,11,89,9456.06210216
1039,11,90,6093.33491086
1040,11,91,6677.39627128
1041,11,92,6131.22123465
1042,11,93,6414.6154841
1043,11,94,6249.89758245
1044,11,95,8703.5415126
1045,12,1,13063.52218447
1046,12,2,15249.74570371
1047,12,3,15636.27401268
1048,12,4,19083.96754782
1049,12,5,4796.30166429
1050,12,6,23774.04779794
1051,12,7,24929.70769283
1052,12,8,18375.4684215
1053,12,9,13290.18158487
1054,12,10,1006.15525782
1055,12,11,11655.10799063
1056,12,12,0.0
1057,12,13,6540.82021115
1058,12,14,10533.54558948
1059,12,15,3153.3261442
1060,12,16,23141.12500016
1061,12,17,4391.81526779
1062,12,18,10700.38288738
1063,12,19,2937.55795455
1064,12,20,965.41039557
1065,12,21,5427.18715848
1066,12,22,8670.06671449
1067,12,23,792.65839293
1068,12,24,1602.03477057
1069,12,25,3796.09147099
1070,12,26,2734.19458335
