stationid,stationname,lineids,linenames,lat,lng
144,八铺街,{5},{地铁5号线},30.5225846308255,114.295036706604
145,余家头,{5},{地铁5号线},30.6102750031282,114.346561118877
146,烽火村,{5},{地铁5号线},30.5116857386107,114.293140758919
147,徐家棚,"{5,7,8}","{地铁5号线,地铁7号线,地铁8号线}",30.5926635938673,114.328430771403
148,苗栗路,{6},{地铁6号线},30.601410991379,114.284413238451
149,石桥,{6},{地铁6号线},30.6334534861493,114.259603677295
150,海口三路,{6},{地铁6号线},30.6366888746044,114.161938241485
151,马鹦路,{6},{地铁6号线},30.5402705796454,114.261408264025
152,汉正街,{6},{地铁6号线},30.5737852691747,114.269355812656
153,前进村,{6},{地铁6号线},30.5225517958156,114.247843972665
154,二雅路,{6},{地铁6号线},30.6352974977242,114.147391444154
155,新城十一路,{6},{地铁6号线},30.6351203830425,114.103622324017
156,杨汊湖,{6},{地铁6号线},30.6380728046013,114.255747282772
157,江城大道,{6},{地铁6号线},30.4990631498762,114.196733119415
158,金银湖公园,{6},{地铁6号线},30.6392360465241,114.175356988427
159,国博中心北,{6},{地铁6号线},30.5129660002559,114.237283400118
160,金银湖,{6},{地铁6号线},30.6417409559188,114.19957904567
161,武胜路,{6},{地铁6号线},30.5718621250311,114.263390364772
162,车城东路,{6},{地铁6号线},30.4979610778623,114.174532629887
163,建港,{6},{地铁6号线},30.5292453276614,114.254334508303
164,六渡桥,{6},{地铁6号线},30.5773667732042,114.278880282839
165,唐家墩,{6},{地铁6号线},30.620091845202,114.265879714467
166,五环体育中心,{6},{地铁6号线},30.6363598979498,114.131129981188
167,轻工大学,{6},{地铁6号线},30.6420740478927,114.229025646515
168,琴台,{6},{地铁6号线},30.5599694246531,114.260717522244
169,三眼桥,{6},{地铁6号线},30.6128300074261,114.270269423274
170,园博园北,"{6,7}","{地铁6号线,地铁7号线}",30.6394847315253,114.217640907735
171,老关村,"{6,10}","{地铁6号线,地铁16号线}",30.4954286197172,114.220514537363
172,国博中心南,"{6,10}","{地铁6号线,地铁16号线}",30.5080450219701,114.230739897759
173,湖北大学,{7},{地铁7号线},30.5801677501642,114.324015427916
174,园博园(汉口里),{7},{地铁7号线},30.621019057989,114.22045696688
175,常码头,{7},{地铁7号线},30.6071909203382,114.229195675333
176,建安街,{7},{地铁7号线},30.506467804312,114.308325948076
177,取水楼,{7},{地铁7号线},30.6001377713321,114.269274982495
178,新河街,{7},{地铁7号线},30.5651437961261,114.311740389279
179,新路村,{7},{地铁7号线},30.4440773528571,114.312940316291
180,板桥,{7},{地铁7号线},30.4767853738567,114.30800717795
181,北华街,{7},{地铁7号线},30.3606469252464,114.3180906978
182,江夏客厅,{7},{地铁7号线},30.3917792114163,114.316212601474
183,小东门,{7},{地铁7号线},30.5470096440043,114.312951353002
184,湖工大,{7},{地铁7号线},30.486098763627,114.307891887971
185,瑞安街,{7},{地铁7号线},30.5171601915517,114.308701154988
186,纸坊大街,{7},{地铁7号线},30.3474502614359,114.319095511107
187,谭鑫培公园,{7},{地铁7号线},30.3728245141715,114.316475357778
188,青龙山地铁小镇,{7},{地铁7号线},30.3213034950008,114.328732739605
189,大花岭,{7},{地铁7号线},30.4148569953053,114.314692219803
190,野芷湖,"{7,8}","{地铁7号线,地铁8号线}",30.4638433103949,114.314049923503
191,小洪山,{8},{地铁8号线},30.5379643756845,114.346818378976
192,军运村,{8},{地铁8号线},30.4299500457405,114.289807827048
193,汪家墩,{8},{地铁8号线},30.5878348022098,114.344062154841
194,黄家湖地铁小镇,{8},{地铁8号线},30.4393242605075,114.292765812211
195,水果湖,{8},{地铁8号线},30.5540210830354,114.340727675819
196,中南医院,{8},{地铁8号线},30.5591321341681,114.351511691281
197,塔子湖,{8},{地铁8号线},30.6551148448795,114.275019751225
198,马湖,{8},{地铁8号线},30.4740130934165,114.319530425973
199,马房山,{8},{地铁8号线},30.5175681803888,114.34492038724
200,徐东,{8},{地铁8号线},30.590693884476,114.340198221582
201,金潭路,{8},{地铁8号线},30.6793466927837,114.278573626257
202,梨园,{8},{地铁8号线},30.5770127310481,114.365087313466
203,省农科院,{8},{地铁8号线},30.4840900121089,114.320436384248
204,中一路,{8},{地铁8号线},30.6424178262599,114.275647413699
205,文昌路,{8},{地铁8号线},30.4944320877927,114.324561567801
206,文治街,{8},{地铁8号线},30.5024943570426,114.338807421377
207,省博湖北日报,{8},{地铁8号线},30.567307292798,114.359842482756
208,竹叶山,{8},{地铁8号线},30.6278152326527,114.281596089849
209,洪山路,{8},{地铁8号线},30.5478853333607,114.338204925105
210,未来三路,{9},{地铁11号线},30.4889721939459,114.600761863621
211,豹澥,{9},{地铁11号线},30.4911637432107,114.517258008572
212,左岭,{9},{地铁11号线},30.490768247814,114.615686973688
213,未来一路,{9},{地铁11号线},30.4871489745945,114.580301820086
214,光谷生物园,{9},{地铁11号线},30.4900163032297,114.47588135327
215,光谷六路,{9},{地铁11号线},30.4876219419205,114.507810438815
216,光谷七路,{9},{地铁11号线},30.4906227130846,114.528825466149
217,湖口,{9},{地铁11号线},30.4902849043575,114.443514883459
218,光谷四路,{9},{地铁11号线},30.4916651615351,114.486971250997
219,长岭山,{9},{地铁11号线},30.490089362108,114.557980047096
220,光谷同济医院,{9},{地铁11号线},30.4876269894625,114.461082958731
221,葛店南站,{9},{地铁11号线},30.4920081140608,114.65575140875
222,光谷五路,{9},{地铁11号线},30.4876990472268,114.497655868976
223,沌口,{10},{地铁16号线},30.4644638188793,114.199762358791
224,湾湖,{10},{地铁16号线},30.3258183897267,114.041377278241
225,协子河,{10},{地铁16号线},30.3346697444932,114.054129151108
226,桂子湖,{10},{地铁16号线},30.3608557148344,114.087710922863
227,枫林,{10},{地铁16号线},30.3918570291479,114.139195754073
228,南太子湖,{10},{地铁16号线},30.4793329162878,114.214790825115
229,周家河,{10},{地铁16号线},30.3070780917361,114.029461422108
230,马影河,{10},{地铁16号线},30.3440666581292,114.063109154977
231,小军山,{10},{地铁16号线},30.407073045432,114.152796239928
232,大军山,{10},{地铁16号线},30.3777834041309,114.127164107324
233,青龙,{11},{地铁21号线},30.7078575762139,114.384819376399
234,朱家河,{11},{地铁21号线},30.6826484473582,114.359628525549
